user_id,language,proficiency
63229,eng,professional_working
63230,eng,full_professional
63232,eng,professional_working
63235,eng,full_professional
63235,tur,native_or_bilingual
63238,eng,full_professional
63238,deu,limited_working
63239,deu,
63239,eng,
63240,eng,full_professional
63242,eng,professional_working
63242,tur,native_or_bilingual
63243,eng,limited_working
63245,tur,full_professional
63245,eng,professional_working
63246,tur,
63246,eng,
63247,eng,full_professional
63247,deu,elementary
63247,tur,native_or_bilingual
63248,eng,
63250,eng,professional_working
63250,deu,elementary
63257,tur,native_or_bilingual
63257,eng,professional_working
63259,eng,
63260,eng,professional_working
63263,eng,native_or_bilingual
63263,deu,elementary
63263,ara,limited_working
63263,tur,native_or_bilingual
63266,tur,native_or_bilingual
63266,eng,limited_working
63267,eng,native_or_bilingual
63268,eng,
63270,eng,full_professional
63271,eng,professional_working
63271,bulgarian,native_or_bilingual
63271,rus,professional_working
63272,tur,native_or_bilingual
63272,eng,native_or_bilingual
63272,deu,elementary
63272,spa,elementary
63273,eng,
63275,eng,professional_working
63275,tur,native_or_bilingual
63276,eng,full_professional
63276,tur,native_or_bilingual
63277,eng,
63278,eng,professional_working
63278,tur,native_or_bilingual
63280,tur,native_or_bilingual
63280,eng,professional_working
63281,eng,full_professional
63281,deu,elementary
63282,eng,
63283,tur,native_or_bilingual
63283,eng,professional_working
63284,tur,native_or_bilingual
63284,eng,full_professional
63286,tur,native_or_bilingual
63286,eng,professional_working
63286,deu,elementary
63287,tur,native_or_bilingual
63287,eng,limited_working
63291,eng,professional_working
63291,deu,limited_working
63292,deu,elementary
63292,eng,professional_working
63292,tur,native_or_bilingual
63293,eng,professional_working
63293,tur,native_or_bilingual
63294,tur,native_or_bilingual
63294,eng,full_professional
63294,deutsch,professional_working
63294,ita,full_professional
63296,eng,
63296,tur,native_or_bilingual
63297,tur,native_or_bilingual
63297,eng,professional_working
63297,rus,elementary
63298,eng,native_or_bilingual
63298,fra,
63299,tur,native_or_bilingual
63299,eng,full_professional
63299,deu,limited_working
63302,eng,limited_working
63305,eng,
63308,eng,full_professional
63308,tur,native_or_bilingual
63309,eng,professional_working
63309,tur,native_or_bilingual
63311,eng,
63314,tur,native_or_bilingual
63314,eng,professional_working
63319,eng,professional_working
63321,tur,native_or_bilingual
63321,deu,professional_working
63321,eng,full_professional
63323,eng,
63324,tur,native_or_bilingual
63324,eng,professional_working
63325,eng,
63326,tur,native_or_bilingual
63326,eng,full_professional
63327,tur,native_or_bilingual
63327,eng,professional_working
63327,deu,elementary
63329,eng,full_professional
63333,tur,native_or_bilingual
63333,eng,professional_working
63334,eng,professional_working
63335,tur,native_or_bilingual
63335,eng,professional_working
63335,fra,limited_working
63337,tur,native_or_bilingual
63337,eng,professional_working
63337,serbian,professional_working
63337,croatian,professional_working
63337,bosnian,professional_working
63339,eng,full_professional
63339,rus,limited_working
63340,eng,professional_working
63342,eng,
63343,tur,native_or_bilingual
63343,eng,native_or_bilingual
63344,tur,native_or_bilingual
63344,eng,professional_working
63346,eng,full_professional
63347,fra,professional_working
63347,eng,professional_working
63351,tur,native_or_bilingual
63351,eng,full_professional
63353,eng,professional_working
63353,deu,limited_working
63354,eng,professional_working
63357,eng,
63359,tur,native_or_bilingual
63359,eng,professional_working
63362,tur,native_or_bilingual
63362,eng,professional_working
63363,eng,
63367,eng,
63369,eng,full_professional
63369,deu,professional_working
63369,tur,native_or_bilingual
63370,eng,professional_working
63371,eng,
63372,deu,limited_working
63372,eng,professional_working
63373,eng,professional_working
63373,tur,native_or_bilingual
63374,eng,
63376,eng,native_or_bilingual
63377,eng,professional_working
63378,eng,
63380,tur,native_or_bilingual
63380,eng,native_or_bilingual
63381,eng,
63382,eng,
63382,tur,
63383,eng,
63385,tur,native_or_bilingual
63385,eng,professional_working
63386,tur,native_or_bilingual
63386,eng,professional_working
63390,eng,
63392,ara,
63392,eng,
63394,eng,full_professional
63394,tur,full_professional
63394,fra,elementary
63394,ara,limited_working
63394,swahili,native_or_bilingual
63399,azerbaijani,full_professional
63399,tur,native_or_bilingual
63399,eng,professional_working
63402,eng,full_professional
63402,tur,native_or_bilingual
63403,eng,full_professional
63403,deu,limited_working
63404,eng,full_professional
63406,eng,
63407,tur,native_or_bilingual
63407,deu,professional_working
63407,eng,professional_working
63410,tur,native_or_bilingual
63410,eng,professional_working
63413,eng,full_professional
63416,tur,native_or_bilingual
63416,eng,professional_working
63420,tur,
63420,eng,
63420,deu,
63422,eng,
63423,eng,full_professional
63426,eng,full_professional
63426,deu,professional_working
63426,tur,native_or_bilingual
63427,eng,professional_working
63427,tur,native_or_bilingual
63433,tur,native_or_bilingual
63433,eng,professional_working
63436,eng,
63437,eng,
63447,eng,full_professional
63447,fra,full_professional
63448,eng,full_professional
63448,tur,native_or_bilingual
63451,eng,professional_working
63451,deu,elementary
63453,eng,
63456,eng,native_or_bilingual
63456,fra,
63461,tur,native_or_bilingual
63461,eng,professional_working
63463,eng,full_professional
63463,deu,limited_working
63466,eng,
63467,eng,
63470,eng,
63471,eng,
63474,eng,professional_working
63475,ara,
63475,eng,
63476,eng,native_or_bilingual
63480,tur,native_or_bilingual
63480,eng,professional_working
63482,tur,native_or_bilingual
63482,eng,full_professional
63482,deu,elementary
63483,eng,
63484,tur,native_or_bilingual
63484,eng,professional_working
63485,eng,professional_working
63486,eng,professional_working
63488,tur,native_or_bilingual
63488,eng,professional_working
63489,eng,professional_working
63490,eng,
63490,deu,
63492,eng,
63494,tur,
63494,eng,
63496,eng,native_or_bilingual
63497,tur,native_or_bilingual
63497,eng,professional_working
63500,eng,professional_working
63500,tur,native_or_bilingual
63501,tur,native_or_bilingual
63501,eng,professional_working
63502,eng,professional_working
63503,tur,native_or_bilingual
63503,eng,professional_working
63504,tur,native_or_bilingual
63504,eng,professional_working
63505,tur,
63505,eng,
63506,eng,
63506,ita,
63506,france,
63507,tur,
63507,eng,
63508,eng,
63511,eng,
63512,eng,
63512,deu,
63513,eng,
63514,eng,professional_working
63514,deu,elementary
63514,fra,elementary
63515,eng,limited_working
63517,eng,limited_working
63518,eng,native_or_bilingual
63519,eng,professional_working
63519,deutsch,elementary
63520,eng,professional_working
63520,tur,native_or_bilingual
63521,eng,limited_working
63525,eng,professional_working
63526,tur,native_or_bilingual
63526,deu,elementary
63526,eng,professional_working
63527,eng,professional_working
63528,tur,
63528,eng,
63532,tur,
63532,eng,
63534,tur,native_or_bilingual
63534,eng,professional_working
63535,eng,professional_working
63535,tur,native_or_bilingual
63537,eng,limited_working
63537,tur,native_or_bilingual
63540,eng,professional_working
63540,tur,native_or_bilingual
63542,eng,professional_working
63543,eng,professional_working
63543,deu,elementary
63546,eng,professional_working
63549,tur,native_or_bilingual
63549,eng,professional_working
63551,eng,
63552,eng,
63553,eng,professional_working
63554,eng,professional_working
63554,deu,elementary
63554,tur,native_or_bilingual
63555,eng,professional_working
63557,eng,professional_working
63557,deu,elementary
63558,tur,
63558,eng,
63562,eng,professional_working
63563,tur,
63563,eng,
63564,tur,native_or_bilingual
63564,eng,full_professional
63565,eng,professional_working
63565,tur,native_or_bilingual
63566,eng,professional_working
63567,eng,native_or_bilingual
63569,eng,limited_working
63569,tur,native_or_bilingual
63572,eng,limited_working
63575,eng,professional_working
63575,tur,native_or_bilingual
63575,deu,elementary
63577,tur,native_or_bilingual
63577,eng,full_professional
63578,tur,native_or_bilingual
63578,fra,
63578,eng,
63579,eng,full_professional
63579,tur,native_or_bilingual
63580,eng,professional_working
63580,tur,native_or_bilingual
63582,eng,
63583,eng,full_professional
63584,tur,
63584,eng,professional_working
63586,tur,
63586,eng,
63589,ara,elementary
63589,tur,native_or_bilingual
63589,eng,limited_working
63591,tur,native_or_bilingual
63591,eng,professional_working
63592,eng,full_professional
63593,tur,
63593,eng,
63594,tur,
63594,eng,
63598,tur,native_or_bilingual
63598,eng,professional_working
63599,eng,limited_working
63599,deu,elementary
63601,eng,professional_working
63601,tur,native_or_bilingual
63603,eng,professional_working
63604,tur,
63604,eng,
63608,eng,
63615,tur,
63617,tur,native_or_bilingual
63617,eng,limited_working
63619,tur,
63619,eng,
63622,tur,native_or_bilingual
63622,eng,limited_working
63622,kur,native_or_bilingual
63626,eng,professional_working
63626,deu,elementary
63626,fra,elementary
63633,tur,native_or_bilingual
63633,eng,professional_working
63633,fra,elementary
63635,eng,professional_working
63636,eng,limited_working
63636,deu,elementary
63636,tur,native_or_bilingual
63641,tur,native_or_bilingual
63641,eng,limited_working
63642,eng,limited_working
63644,tur,native_or_bilingual
63644,eng,professional_working
63647,eng,
63648,eng,native_or_bilingual
63650,tur,native_or_bilingual
63650,eng,professional_working
63651,eng,
63651,i̇talyanca,
63652,ara,native_or_bilingual
63652,eng,limited_working
63652,tur,native_or_bilingual
63654,eng,professional_working
63655,tur,native_or_bilingual
63655,eng,professional_working
63661,eng,
63662,tur,native_or_bilingual
63662,eng,professional_working
63662,i̇talyanca,elementary
63664,eng,full_professional
63664,tur,native_or_bilingual
63665,eng,full_professional
63665,tur,native_or_bilingual
63667,tur,native_or_bilingual
63667,eng,limited_working
63668,tur,native_or_bilingual
63668,eng,professional_working
63670,eng,
63672,tur,
63672,eng,
63674,tur,native_or_bilingual
63674,eng,limited_working
63677,eng,professional_working
63679,eng,professional_working
63679,kur,native_or_bilingual
63679,tur,native_or_bilingual
63680,eng,professional_working
63681,eng,professional_working
63681,tur,native_or_bilingual
63681,deu,elementary
63682,eng,limited_working
63682,deu,elementary
63683,eng,
63684,eng,professional_working
63686,tur,full_professional
63686,eng,limited_working
63687,tur,native_or_bilingual
63687,eng,native_or_bilingual
63689,eng,
63690,eng,professional_working
63690,deu,limited_working
63692,tur,
63692,eng,
63701,tur,
63703,tur,
63703,eng,
63705,tur,native_or_bilingual
63705,eng,professional_working
63707,eng,native_or_bilingual
63709,tur,native_or_bilingual
63709,eng,limited_working
63709,kur,native_or_bilingual
63713,eng,
63715,eng,professional_working
63719,eng,professional_working
63719,özbekçe,professional_working
63719,turkmence,professional_working
63719,rus,limited_working
63721,eng,
63722,eng,
63725,tur,native_or_bilingual
63725,eng,professional_working
63727,tur,native_or_bilingual
63727,eng,limited_working
63727,kur,native_or_bilingual
63733,turkçe,native_or_bilingual
63733,eng,professional_working
63740,tur,native_or_bilingual
63740,eng,professional_working
63741,eng,limited_working
63742,tur,native_or_bilingual
63742,eng,professional_working
63742,deu,elementary
63746,eng,professional_working
63749,tur,native_or_bilingual
63749,eng,professional_working
63750,tur,native_or_bilingual
63750,eng,professional_working
63750,spa,elementary
63752,eng,
63754,eng,limited_working
63755,eng,limited_working
63756,eng,limited_working
63756,tur,native_or_bilingual
63760,eng,professional_working
63762,eng,limited_working
63762,spa,elementary
63762,tur,native_or_bilingual
63765,ita,elementary
63765,eng,professional_working
63765,tur,native_or_bilingual
63766,eng,
63771,eng,professional_working
63778,eng,professional_working
63778,tur,native_or_bilingual
63779,tur,
63779,eng,
63784,tur,native_or_bilingual
63784,eng,professional_working
63788,eng,professional_working
63791,eng,
63793,eng,
63795,tur,native_or_bilingual
63795,eng,limited_working
63797,ara,full_professional
63797,eng,limited_working
63797,tur,full_professional
63799,tur,
63799,eng,
63800,eng,professional_working
63802,eng,full_professional
63803,eng,
63805,eng,
63807,eng,professional_working
63809,tur,native_or_bilingual
63809,eng,limited_working
63810,eng,full_professional
63810,tur,native_or_bilingual
63813,tur,native_or_bilingual
63813,eng,limited_working
63815,eng,
63816,tur,
63816,eng,
63817,tur,native_or_bilingual
63817,eng,limited_working
63820,tur,native_or_bilingual
63820,eng,professional_working
63820,deu,elementary
63821,eng,professional_working
63821,tur,native_or_bilingual
63827,tur,native_or_bilingual
63827,eng,limited_working
63829,eng,
63835,tur,native_or_bilingual
63835,eng,professional_working
63837,eng,full_professional
63840,eng,professional_working
63842,eng,full_professional
63842,deu,elementary
63843,tur,native_or_bilingual
63843,eng,full_professional
63847,tur,
63847,eng,
63848,eng,professional_working
63848,tur,native_or_bilingual
63849,eng,limited_working
63850,tur,native_or_bilingual
