user_id,StartAfter2019,companies_worked,positions_worked,days_worked,max_days_worked,min_days_worked,avg_days_worked,total_days_worked
63944,0,1,1,2191,2191,2191,2191,2191
63945,0,1,1,1583,1583,1583,1583,1583
63946,0,3,3,212,334,212,263,791
63947,1,1,1,-181,-181,-181,-181,-181
63948,0,1,1,1645,1645,1645,1645,1645
63949,0,1,1,2802,2802,2802,2802,2802
63950,0,3,3,395,2526,215,1045,3136
63951,1,1,1,-31,-31,-31,-31,-31
63952,0,4,5,31,791,-304,176,883
63954,0,2,2,1888,1888,-243,822,1645
63955,0,4,4,2102,2102,365,974,3897
63956,0,3,3,365,1249,365,680,2040
63957,0,4,4,762,3256,0,1377,5510
63958,0,1,1,6696,6696,6696,6696,6696
63959,0,4,4,1126,1126,30,692,2771
63960,0,2,2,182,182,-90,46,92
63961,0,1,2,365,1310,365,837,1675
63962,0,3,3,394,1492,394,963,2891
63963,0,5,5,731,883,183,548,2741
63964,0,2,5,1157,1765,212,888,4444
63965,0,1,1,1736,1736,1736,1736,1736
63966,0,3,3,549,549,304,436,1310
63967,0,1,1,1341,1341,1341,1341,1341
63968,0,7,8,518,822,-243,300,2405
63969,0,4,4,212,518,-273,197,791
63970,0,2,3,1035,1035,457,670,2010
63971,0,1,1,730,730,730,730,730
63972,0,3,3,1461,1706,426,1197,3593
63973,0,2,2,1614,1614,365,989,1979
63974,0,1,1,2618,2618,2618,2618,2618
63975,0,1,1,2802,2802,2802,2802,2802
63976,0,2,4,1734,5083,365,2336,9345
63977,0,2,2,974,1736,974,1355,2710
63978,0,2,2,914,914,61,487,975
63979,0,3,3,395,2526,215,1045,3136
63980,0,1,2,3407,3407,306,1856,3713
63981,0,2,2,1430,1430,549,989,1979
63982,0,6,6,122,1096,122,568,3409
63983,0,1,3,731,1795,31,852,2557
63984,0,3,3,702,1034,396,710,2132
63985,0,5,6,1735,1735,-59,690,4140
63986,0,1,1,2741,2741,2741,2741,2741
63987,0,3,3,274,2740,92,1035,3106
63988,0,2,2,2314,2314,457,1385,2771
63989,0,2,3,457,578,457,507,1522
63990,0,4,8,819,1246,276,635,5082
63991,0,2,2,122,4018,122,2070,4140
63993,0,2,2,1065,1065,975,1020,2040
63994,0,6,6,366,1371,30,461,2771
63995,0,1,1,4140,4140,4140,4140,4140
63996,0,3,3,153,1035,153,680,2040
63997,0,3,3,518,822,518,659,1979
63998,0,2,2,912,1036,912,974,1948
63999,0,3,4,670,850,611,730,2922
64000,0,3,3,549,730,366,548,1645
64001,0,2,4,1553,1947,822,1324,5297
64002,0,1,3,1857,1857,-181,781,2344
64003,0,2,2,365,365,245,305,610
64004,0,6,8,1338,1979,92,745,5966
64005,0,5,6,517,1005,120,502,3014
64006,0,1,1,3471,3471,3471,3471,3471
64007,0,2,4,3136,3136,-120,989,3958
64008,0,6,7,760,760,0,278,1948
64009,0,4,4,1035,1491,761,1042,4171
64010,0,4,4,762,3256,0,1377,5510
64011,0,1,4,792,1157,304,654,2618
64012,0,2,2,1888,1888,-243,822,1645
64013,0,4,4,547,547,30,289,1157
64014,0,4,4,2102,2102,365,974,3897
64015,0,4,5,31,791,-304,176,883
64016,0,4,4,1400,1400,-181,418,1675
64018,0,1,1,6696,6696,6696,6696,6696
64019,0,3,4,214,3744,214,1331,5327
64020,0,1,1,8676,8676,8676,8676,8676
64021,0,4,5,2677,2677,120,876,4383
64022,0,1,1,2618,2618,2618,2618,2618
64023,0,4,11,365,1218,123,484,5327
64024,0,3,3,1004,1645,760,1136,3409
64025,0,2,4,1734,5083,365,2336,9345
64026,0,1,4,792,1157,304,654,2618
64027,0,4,5,214,3925,-181,1065,5327
64028,0,4,4,547,547,30,289,1157
64030,0,4,4,1126,1126,30,692,2771
64031,0,5,6,823,881,122,527,3167
64032,0,7,9,1338,1979,-304,662,5966
64033,0,1,4,792,1157,304,654,2618
64034,0,2,3,1979,2649,61,1563,4689
64035,0,4,4,212,518,-273,197,791
64036,0,4,4,1400,1400,-181,418,1675
64037,0,6,7,760,760,0,278,1948
64040,0,2,2,730,2983,730,1856,3713
64041,0,2,2,365,365,92,228,457
64042,0,6,6,365,730,214,400,2405
64043,0,2,2,455,455,-90,182,365
64044,0,1,1,883,883,883,883,883
64046,0,2,3,365,365,-273,71,214
64049,0,1,1,184,184,184,184,184
64051,0,4,4,760,1066,-243,510,2040
64053,0,3,4,608,608,-273,182,730
64054,0,1,1,1280,1280,1280,1280,1280
64055,0,1,1,487,487,487,487,487
64057,0,2,2,1096,1096,730,913,1826
64061,1,1,1,-151,-151,-151,-151,-151
64063,0,3,3,607,1706,0,771,2313
64064,0,9,10,546,546,-59,182,1826
64065,0,3,3,123,150,-181,30,92
64071,0,3,3,181,1492,-243,476,1430
64073,0,3,3,519,1003,-212,436,1310
64074,0,1,1,365,365,365,365,365
64076,1,1,1,-151,-151,-151,-151,-151
64077,0,4,4,518,518,-151,220,883
64078,0,1,1,2191,2191,2191,2191,2191
64079,1,1,1,-243,-243,-243,-243,-243
64081,0,4,4,395,975,395,601,2405
64082,0,5,7,92,427,-334,148,1036
64083,0,7,7,1736,1736,-334,669,4689
64084,0,4,4,730,730,-120,220,883
64086,0,2,2,31,275,31,153,306
64087,0,2,2,853,853,822,837,1675
64088,1,2,2,153,153,-273,-60,-120
64089,0,2,2,2526,2526,184,1355,2710
64090,0,4,4,366,549,181,350,1402
64092,0,6,7,455,853,0,317,2222
64093,0,6,6,1034,1034,335,507,3044
64094,0,5,6,366,730,122,446,2679
64095,0,2,2,273,273,184,228,457
64097,0,7,7,913,913,31,343,2405
64098,0,1,1,365,365,365,365,365
64100,0,4,4,334,395,-181,197,791
64101,0,2,3,397,4870,212,1826,5479
64102,0,6,8,212,243,-151,98,791
64103,0,3,3,6393,6393,153,2892,8676
64104,0,4,5,427,427,-243,109,549
64105,0,6,7,945,945,0,395,2771
64106,0,2,3,883,3043,-90,1278,3836
64108,0,1,1,306,306,306,306,306
64110,0,2,2,29,1036,29,532,1065
64111,0,1,1,1795,1795,1795,1795,1795
64112,0,6,7,945,945,0,395,2771
64114,0,2,7,1036,2313,-151,769,5388
64116,0,6,6,1034,1034,335,507,3044
64117,0,7,8,884,1341,61,529,4232
64118,0,3,3,579,1096,0,558,1675
64120,0,7,7,1736,1736,-334,669,4689
64121,1,2,2,30,30,-181,-75,-151
64122,0,4,4,334,395,-181,197,791
64123,0,3,3,6393,6393,153,2892,8676
64124,0,2,2,366,761,366,563,1127
64125,0,4,4,699,2891,699,1582,6331
64126,0,3,3,427,427,0,183,549
64127,0,9,10,546,546,-59,182,1826
64128,0,5,5,31,1491,0,475,2375
64130,0,3,3,579,1096,0,558,1675
64131,0,1,1,1795,1795,1795,1795,1795
64132,0,2,3,883,3043,-90,1278,3836
64133,0,5,5,31,1491,0,475,2375
64134,0,1,1,306,306,306,306,306
64136,0,4,6,365,2283,-181,903,5419
64137,0,4,4,214,518,152,327,1310
64138,0,3,3,1216,1826,610,1217,3652
64140,0,3,3,184,1157,184,548,1645
64141,0,3,3,1461,1461,184,680,2040
64143,0,2,2,1065,1065,396,730,1461
64145,0,2,2,546,546,306,426,852
64147,0,4,4,335,1583,274,776,3106
64148,0,2,3,335,335,-243,61,184
64149,0,3,3,579,579,-31,213,640
64150,0,1,1,214,214,214,214,214
64152,0,3,4,335,731,-120,411,1645
64154,0,2,2,731,852,731,791,1583
64155,0,1,1,92,92,92,92,92
64156,1,1,1,-181,-181,-181,-181,-181
64157,1,2,2,30,30,-273,-121,-243
64158,0,4,5,397,1492,184,548,2741
64159,0,8,8,366,1157,30,346,2771
64160,0,3,3,30,2953,30,1167,3501
64161,0,4,5,821,2557,61,785,3927
64162,0,5,5,274,274,61,182,914
64164,0,1,1,426,426,426,426,426
64166,0,3,4,395,395,-273,53,214
64168,0,2,3,92,638,92,314,944
64170,0,3,4,395,395,-273,53,214
64171,0,2,2,546,546,-181,182,365
64172,1,2,2,153,153,-273,-60,-120
64175,0,4,5,273,1096,122,462,2313
64176,0,4,4,2465,2465,-212,1126,4505
64177,0,1,1,1188,1188,1188,1188,1188
64179,0,4,4,457,457,-31,220,883
64180,0,5,5,1706,1706,-181,408,2040
64181,0,3,6,883,1036,273,639,3836
64182,0,3,3,120,702,-31,263,791
64183,0,1,1,245,245,245,245,245
64184,0,3,3,30,335,30,193,579
64185,0,4,5,578,578,-212,225,1127
64188,0,2,2,1217,1217,1127,1172,2344
64189,0,2,2,730,730,214,472,944
64190,0,1,1,487,487,487,487,487
64191,0,3,4,303,487,303,395,1583
64193,1,1,1,-243,-243,-243,-243,-243
64194,0,5,6,610,823,120,400,2405
64196,0,2,2,426,426,-212,107,214
64197,0,3,3,426,426,-59,193,579
64199,0,2,2,1217,1217,1127,1172,2344
64200,0,3,3,334,396,153,294,883
64201,0,1,2,122,457,122,289,579
64202,0,3,3,30,427,-243,71,214
64205,0,4,7,639,639,-243,221,1553
64210,0,2,2,1035,1035,214,624,1249
64211,0,6,6,731,883,-59,461,2771
64212,0,1,1,184,184,184,184,184
64214,0,3,6,2253,2253,-243,522,3136
64215,1,1,1,-181,-181,-181,-181,-181
64216,0,2,2,457,457,457,457,914
64217,1,2,2,0,0,-243,-121,-243
64218,0,6,17,730,1096,-304,290,4932
64219,0,8,8,30,943,0,300,2405
64220,1,1,1,-181,-181,-181,-181,-181
64222,0,2,2,335,335,214,274,549
64223,0,7,8,365,457,-181,209,1675
64224,0,5,5,242,791,-273,377,1887
64225,0,3,3,337,1036,337,589,1767
64226,0,1,1,487,487,487,487,487
64227,1,1,1,-304,-304,-304,-304,-304
64229,0,3,3,1035,1035,-151,385,1157
64230,0,3,3,2376,2376,181,913,2741
64232,0,4,4,822,822,153,395,1583
64234,0,2,2,914,914,396,655,1310
64235,0,5,5,365,1003,-181,335,1675
64236,0,2,2,638,638,-151,243,487
64237,0,2,2,1703,1703,-120,791,1583
64238,0,4,5,153,273,-304,55,275
64239,0,1,1,730,730,730,730,730
64240,0,5,5,0,881,-151,316,1583
64241,0,2,2,334,334,184,259,518
64243,1,1,1,-243,-243,-243,-243,-243
64244,0,3,3,184,426,184,304,914
64245,1,1,2,61,61,-212,-75,-151
64246,1,3,3,0,61,-304,-81,-243
64247,0,3,3,1522,1522,31,558,1675
64249,0,2,3,883,3043,-90,1278,3836
64250,0,1,1,640,640,640,640,640
64252,1,1,2,92,92,-243,-75,-151
64253,0,2,2,181,184,181,182,365
64254,0,3,3,972,972,-273,284,852
64256,0,1,2,30,914,30,472,944
64258,0,3,3,2253,2253,31,923,2771
64259,0,1,1,2160,2160,2160,2160,2160
64260,0,6,7,243,365,-212,174,1218
64262,0,5,6,184,975,-31,335,2010
64263,1,1,1,-181,-181,-181,-181,-181
64264,0,2,3,883,3043,-90,1278,3836
64265,0,2,2,2010,2010,487,1248,2497
64266,1,1,1,-151,-151,-151,-151,-151
64267,0,4,4,365,365,-31,228,914
64268,1,1,1,-151,-151,-151,-151,-151
64269,0,1,1,2160,2160,2160,2160,2160
64270,0,3,3,2253,2253,31,923,2771
64273,1,1,2,92,92,-273,-90,-181
64274,0,4,4,334,395,-181,197,791
64275,0,1,1,184,184,184,184,184
64276,1,2,2,153,153,-243,-45,-90
64277,0,2,2,1703,1703,245,974,1948
64278,0,4,6,92,760,-120,284,1706
64279,0,1,1,122,122,122,122,122
64282,1,1,1,-304,-304,-304,-304,-304
64284,0,1,1,1218,1218,1218,1218,1218
64285,0,6,7,243,365,-212,174,1218
64286,0,4,4,304,913,275,586,2344
64287,0,7,7,0,731,-273,208,1461
64289,1,1,1,-273,-273,-273,-273,-273
64290,0,3,3,762,1857,122,913,2741
64291,0,4,4,335,1218,62,669,2679
64293,0,2,2,212,549,212,380,761
64294,0,3,3,0,122,0,40,122
64295,1,1,1,-151,-151,-151,-151,-151
64298,0,3,3,365,1035,61,487,1461
64299,0,7,7,0,731,-273,208,1461
64301,0,4,4,92,884,89,380,1522
64302,0,2,3,181,181,153,162,487
64303,1,1,1,-151,-151,-151,-151,-151
64304,0,1,1,1795,1795,1795,1795,1795
64305,0,1,1,306,306,306,306,306
64306,0,1,1,122,122,122,122,122
64308,0,1,1,1706,1706,1706,1706,1706
64309,0,9,10,700,700,-334,131,1310
64310,0,2,3,365,2405,365,1045,3136
64311,0,1,1,153,153,153,153,153
64312,0,7,7,1736,1736,-334,669,4689
64313,0,1,1,1948,1948,1948,1948,1948
64314,0,2,2,823,823,699,761,1522
64318,0,4,4,792,792,0,289,1157
64319,0,4,4,366,549,181,350,1402
64320,0,2,2,6393,6393,1826,4109,8219
64321,0,6,7,366,730,-212,382,2679
64322,0,3,3,518,518,-243,162,487
64323,1,1,1,0,0,0,0,0
64325,0,2,2,2526,2526,184,1355,2710
64327,1,2,2,31,31,-243,-106,-212
64328,0,9,10,243,547,-334,191,1918
64330,0,4,5,427,427,-243,109,549
64332,0,6,7,1096,1096,-212,382,2679
64333,0,9,13,243,1767,0,519,6758
64334,0,2,2,2465,2465,1553,2009,4018
64336,0,3,3,396,396,-304,51,153
64337,0,5,10,2588,2588,-334,770,7701
64338,0,7,8,397,761,92,342,2741
64339,0,3,3,2071,2071,242,1288,3866
64340,0,1,1,518,518,518,518,518
64341,0,3,3,578,578,396,476,1430
64342,0,1,1,426,426,426,426,426
64343,0,4,5,1858,1858,-273,1102,5510
64344,0,4,5,397,1492,184,548,2741
64345,0,1,1,2891,2891,2891,2891,2891
64346,0,3,4,92,2313,0,601,2405
64347,0,6,6,243,488,-151,243,1461
64348,0,5,7,1703,2161,0,882,6178
64349,0,4,4,1280,2891,1280,2328,9315
64350,0,3,3,6089,6089,335,2384,7154
64351,0,6,7,610,2129,395,761,5327
64352,0,5,8,335,911,89,315,2526
64353,0,6,6,365,1065,275,522,3136
64355,0,5,6,549,1946,-120,461,2771
64356,0,2,5,577,668,-181,359,1795
64357,0,1,3,762,762,0,497,1492
64359,0,1,1,1310,1310,1310,1310,1310
64361,0,1,3,214,1096,214,680,2040
64362,0,2,3,2497,2497,-151,822,2466
64363,0,2,2,1704,1704,822,1263,2526
64364,0,6,6,487,1369,214,512,3075
64365,0,5,7,365,974,306,543,3805
64366,0,4,5,1065,1065,31,608,3044
64367,0,3,3,1125,2922,-181,1288,3866
64368,0,4,4,334,335,-304,144,579
64369,0,1,1,2891,2891,2891,2891,2891
64370,1,2,2,31,31,-243,-106,-212
64371,0,4,4,335,516,-90,274,1096
64372,0,3,3,212,335,-90,152,457
64373,0,5,6,273,2191,-181,1045,6270
64374,0,3,3,915,1341,819,1025,3075
64375,0,3,3,31,395,-181,81,245
64376,0,5,6,123,150,-304,15,92
64380,0,2,2,2465,2465,1553,2009,4018
64381,0,4,4,4505,4505,-120,1126,4505
64382,0,1,1,4597,4597,4597,4597,4597
64383,0,1,1,549,549,549,549,549
64384,0,4,5,519,791,334,554,2771
64385,0,4,4,1096,6910,1096,2892,11568
64386,0,3,3,1642,4383,1402,2475,7427
64387,0,1,1,365,365,365,365,365
64388,0,2,2,6393,6393,1826,4109,8219
64389,0,3,3,1430,1430,-243,406,1218
64390,0,9,10,700,700,-334,131,1310
64391,0,3,3,944,4870,944,2283,6849
64392,0,3,3,946,1003,-304,548,1645
64393,0,10,10,334,396,-273,167,1675
64394,0,6,7,92,731,31,326,2283
64395,0,4,4,0,242,-273,30,122
64396,0,2,3,305,487,305,416,1249
64397,0,1,1,487,487,487,487,487
64398,0,9,10,243,547,-334,191,1918
64399,0,2,2,1703,1703,-120,791,1583
64400,0,8,10,730,1674,31,633,6331
64401,0,4,4,366,549,181,350,1402
64402,0,8,10,607,2040,-273,627,6270
64403,0,3,3,546,2191,546,1258,3774
64404,0,3,3,120,4048,120,1450,4352
64405,0,1,1,2191,2191,2191,2191,2191
64406,0,3,3,366,1034,-273,375,1127
64407,0,6,7,366,730,-212,382,2679
64408,0,4,4,92,884,89,380,1522
64410,0,2,2,92,92,92,92,184
64411,0,4,4,335,1218,62,669,2679
64413,0,4,6,2588,2588,275,1283,7701
64414,0,16,19,1492,1614,-273,623,11841
64415,0,4,4,334,395,-181,197,791
64416,0,6,7,1096,1096,-212,382,2679
64417,0,4,5,427,427,-243,109,549
64418,0,4,4,31,365,31,228,914
64419,0,2,3,122,273,92,162,487
64420,0,1,1,4018,4018,4018,4018,4018
64421,0,3,3,1219,1219,181,670,2010
64422,0,7,7,273,852,-273,226,1583
64423,0,3,3,791,791,-273,325,975
64424,0,3,3,1216,1826,610,1217,3652
64425,0,1,1,579,579,579,579,579
64426,0,4,4,61,365,-120,160,640
64428,0,2,2,761,761,61,411,822
64429,0,4,4,365,609,306,403,1614
64430,0,4,4,424,792,30,448,1795
64431,0,3,3,943,943,0,416,1249
64432,0,2,2,731,2313,731,1522,3044
64433,1,1,1,-212,-212,-212,-212,-212
64434,0,3,3,153,396,153,294,883
64435,0,4,5,273,1034,-273,316,1583
64436,0,1,1,549,549,549,549,549
64440,0,1,1,1767,1767,1767,1767,1767
64442,0,1,2,273,273,-120,76,153
64443,0,1,1,2741,2741,2741,2741,2741
64444,0,2,2,669,669,214,441,883
64445,1,1,2,123,123,-304,-90,-181
64449,0,1,1,1736,1736,1736,1736,1736
64450,0,2,2,1188,1188,0,594,1188
64451,0,2,4,546,1065,31,540,2160
64452,0,3,5,1127,1127,92,572,2863
64453,0,4,5,366,515,-181,262,1310
64454,0,4,5,2099,2099,-243,462,2313
64455,0,5,8,365,1277,-90,430,3440
64456,1,1,1,-243,-243,-243,-243,-243
64458,0,3,3,1064,1064,-304,294,883
64459,0,4,4,730,1857,245,875,3501
64460,0,1,2,61,92,61,76,153
64461,0,3,6,31,761,-304,147,883
64462,1,1,1,-151,-151,-151,-151,-151
64463,0,3,3,517,791,214,507,1522
64466,0,5,5,120,395,-181,139,699
64467,0,4,6,366,1096,0,467,2802
64468,0,3,3,457,791,-304,314,944
64469,0,2,2,365,3106,365,1735,3471
64470,0,3,4,122,273,-243,53,214
64471,1,1,1,-212,-212,-212,-212,-212
64472,0,4,5,335,335,-151,182,914
64473,1,2,3,61,61,-243,-50,-151
64474,1,1,1,-90,-90,-90,-90,-90
64475,0,1,1,1218,1218,1218,1218,1218
64476,0,1,1,184,184,184,184,184
64477,0,3,4,1520,1520,-273,456,1826
64478,0,3,3,731,731,304,538,1614
64479,0,2,4,92,760,-181,236,944
64480,0,1,1,184,184,184,184,184
64481,1,1,1,-212,-212,-212,-212,-212
64482,0,2,2,61,153,61,107,214
64483,0,4,4,760,760,-304,236,944
64484,1,2,2,30,30,-181,-75,-151
64486,0,3,3,30,915,30,558,1675
64487,0,2,2,455,455,-90,182,365
64488,0,6,8,395,1277,212,483,3866
64489,0,1,1,61,61,61,61,61
64491,0,3,3,943,943,-273,375,1127
64492,0,4,4,823,944,334,654,2618
64493,0,4,5,547,547,-273,292,1461
64494,0,3,3,30,335,-151,71,214
64495,0,1,1,334,334,334,334,334
64496,1,1,1,-151,-151,-151,-151,-151
64498,0,3,3,215,242,92,183,549
64499,0,2,2,1065,1065,914,989,1979
64500,0,5,6,303,730,-243,263,1583
64501,0,1,1,549,549,549,549,549
64502,0,4,5,396,579,-304,262,1310
64503,0,9,10,243,547,-334,191,1918
64504,1,1,1,-181,-181,-181,-181,-181
64505,0,3,3,1034,1034,31,527,1583
64506,0,3,3,31,334,31,183,549
64509,0,4,4,579,1005,31,418,1675
64510,0,1,2,822,822,122,472,944
64511,0,1,2,1217,1217,1188,1202,2405
64512,0,6,6,487,1553,61,507,3044
64513,0,3,4,577,577,-334,190,761
64515,0,7,7,913,913,31,343,2405
64516,0,3,3,153,546,-212,162,487
64517,0,5,5,61,1918,-31,420,2101
64518,0,2,2,2071,2071,1795,1933,3866
64519,0,3,3,336,518,334,396,1188
64520,1,2,2,31,31,-243,-106,-212
64521,0,3,3,153,181,-181,51,153
64522,0,2,2,1034,1310,1034,1172,2344
64523,0,2,2,1065,1065,92,578,1157
64524,0,3,4,1005,1005,-243,281,1127
64525,0,1,1,214,214,214,214,214
64526,1,1,1,-334,-334,-334,-334,-334
64527,0,4,4,245,485,-212,144,579
64529,0,2,2,395,395,-181,107,214
64530,0,2,2,1005,1005,275,640,1280
64531,0,4,25,31,397,28,126,3167
64532,0,2,2,457,457,-273,92,184
64534,0,2,3,245,245,-120,71,214
64535,0,4,4,243,1767,-31,730,2922
64537,0,4,4,792,792,-334,327,1310
64541,0,2,2,731,852,731,791,1583
64542,1,1,1,-243,-243,-243,-243,-243
64544,0,2,2,2526,2526,184,1355,2710
64545,0,2,2,335,335,-151,92,184
64546,0,3,3,760,760,92,314,944
64547,0,3,4,184,214,59,137,549
64548,0,1,1,1188,1188,1188,1188,1188
64549,0,1,1,1583,1583,1583,1583,1583
64551,0,1,1,487,487,487,487,487
64552,0,5,7,1492,1492,62,526,3683
64553,1,3,3,0,61,-304,-81,-243
64555,0,1,1,671,671,671,671,671
64556,0,2,4,1277,1492,0,730,2922
64558,0,4,5,92,608,-243,164,822
64559,0,3,3,762,1857,122,913,2741
64560,0,2,2,29,1036,29,532,1065
64561,0,5,10,2588,2588,-334,770,7701
64562,0,1,1,487,487,487,487,487
64563,0,4,5,427,427,-243,109,549
64564,0,3,4,731,1308,-90,669,2679
64565,0,2,2,304,518,304,411,822
64567,0,4,4,731,761,638,692,2771
64568,1,1,2,62,62,-243,-90,-181
64569,0,1,1,640,640,640,640,640
64570,0,4,5,1277,1277,214,828,4140
64571,0,3,3,1065,1338,-181,740,2222
64573,0,4,5,61,730,61,408,2040
64574,0,4,4,2129,2802,183,1544,6178
64575,0,2,2,881,881,-90,395,791
64576,0,1,2,426,426,0,213,426
64578,0,4,4,1857,1857,61,1095,4383
64579,0,4,4,1096,1096,212,677,2710
64580,0,1,1,2679,2679,2679,2679,2679
64581,0,3,3,2983,2983,121,1248,3744
64582,0,8,8,366,1004,-212,346,2771
64583,0,3,3,487,1157,487,862,2588
64584,0,9,9,0,760,0,294,2649
64585,0,3,6,334,1280,-304,547,3287
64586,0,4,7,244,1126,244,782,5479
64587,0,2,3,243,518,243,355,1065
64588,0,4,4,791,973,-212,479,1918
64589,0,8,14,122,1005,-181,308,4324
64590,0,4,6,1369,1369,-243,507,3044
64591,0,2,2,365,365,184,274,549
64592,0,4,6,244,457,-334,198,1188
64593,0,2,3,1218,2557,1126,1633,4901
64594,0,1,1,3228,3228,3228,3228,3228
64595,0,7,7,181,426,-120,204,1430
64596,0,8,8,1431,1431,0,525,4202
64597,0,3,4,273,306,122,236,944
64598,0,1,1,1402,1402,1402,1402,1402
64599,0,4,25,31,397,28,126,3167
64600,0,4,4,2406,2406,-90,959,3836
64601,0,3,3,670,1341,670,903,2710
64602,0,3,4,731,1308,-90,669,2679
64603,0,4,4,2950,2950,457,1453,5813
64604,0,6,12,1157,1642,92,644,7731
64605,0,5,5,700,792,0,456,2283
64606,0,5,5,334,1156,-273,468,2344
64607,0,4,4,120,304,61,174,699
64608,0,11,12,2345,2345,0,378,4536
64609,0,4,6,1308,2525,183,1339,8035
64611,0,2,4,1277,1492,0,730,2922
64612,0,5,5,365,2040,243,767,3836
64613,0,2,4,395,3471,123,1240,4962
64615,0,5,7,1492,1492,62,526,3683
64617,0,4,5,92,608,-243,164,822
64618,0,7,7,243,547,31,274,1918
64619,0,4,4,4505,4505,-120,1126,4505
64620,0,2,2,304,518,304,411,822
64621,0,4,5,427,427,-243,109,549
64622,0,4,6,2588,2588,275,1283,7701
64623,0,16,19,1492,1614,-273,623,11841
64624,0,4,4,61,1918,0,525,2101
64626,0,2,2,1703,1703,-120,791,1583
64627,0,1,1,153,153,153,153,153
64628,0,4,4,304,1522,-304,669,2679
64629,0,6,7,305,426,-273,178,1249
64630,0,4,4,245,699,245,418,1675
64631,1,1,1,-181,-181,-181,-181,-181
64632,0,3,3,1339,1339,-304,375,1127
64633,1,1,1,-120,-120,-120,-120,-120
64634,0,1,1,334,334,334,334,334
64635,0,2,2,609,852,609,730,1461
64636,0,2,2,546,1402,546,974,1948
64637,0,2,2,426,426,-181,122,245
64638,0,2,3,731,731,62,426,1280
64641,0,2,2,609,852,609,730,1461
64642,0,3,3,335,335,-212,61,184
64643,0,3,3,457,3228,457,1522,4567
64644,0,4,4,31,1095,-304,320,1280
64646,0,4,5,2253,2253,395,1412,7062
64647,1,1,1,-181,-181,-181,-181,-181
64649,0,5,5,1764,1764,-273,462,2313
64650,0,1,1,1310,1310,1310,1310,1310
64651,0,7,7,123,731,-243,400,2802
64652,0,2,2,335,335,214,274,549
64653,0,6,7,61,700,-151,200,1402
64654,0,2,2,1003,1003,-151,426,852
64655,0,2,2,882,882,214,548,1096
64656,1,2,3,153,153,-273,-19,-59
64658,0,1,1,852,852,852,852,852
64659,0,2,3,488,577,-243,274,822
64661,0,3,4,4321,4321,184,1308,5235
64662,0,1,2,306,306,-31,137,275
64663,0,2,2,92,214,92,153,306
64664,0,2,2,3288,3621,3288,3454,6909
64665,0,1,1,153,153,153,153,153
64668,0,6,7,945,945,0,395,2771
64669,0,5,5,120,395,-181,139,699
64671,0,3,3,518,518,-243,162,487
64674,0,6,7,1096,1096,-212,382,2679
64675,0,1,1,365,365,365,365,365
64676,0,7,8,365,3409,365,1213,9710
64677,1,1,1,-243,-243,-243,-243,-243
64678,0,2,3,3469,3469,-304,1380,4140
64679,0,4,4,699,2891,699,1582,6331
64680,0,3,3,1979,1979,-59,1025,3075
64681,0,3,3,730,730,62,304,914
64682,0,2,4,1034,1096,-151,631,2526
64683,0,1,1,275,275,275,275,275
64684,0,2,3,273,975,273,527,1583
64685,0,4,4,1461,1461,487,913,3652
64686,0,10,10,306,3440,0,724,7246
64687,0,6,7,92,1064,92,452,3167
64688,0,16,19,1492,1614,-273,623,11841
64689,0,3,4,700,700,92,327,1310
64690,0,3,3,546,2191,546,1258,3774
64693,0,1,1,1157,1157,1157,1157,1157
64694,0,5,5,120,395,-181,139,699
64695,0,2,2,3288,3621,3288,3454,6909
64696,0,6,7,1096,1096,-212,382,2679
64697,0,1,1,1553,1553,1553,1553,1553
64698,0,2,3,610,2497,610,1288,3866
64700,1,2,2,30,30,-181,-75,-151
64701,0,3,3,366,2010,334,903,2710
64702,0,2,2,2191,3167,2191,2679,5358
64703,0,3,3,181,306,0,162,487
64704,0,1,1,184,184,184,184,184
64705,0,3,3,1035,2101,304,1146,3440
64706,0,2,4,854,854,0,297,1188
64708,0,4,5,335,2010,335,858,4293
64709,0,3,7,974,1279,276,795,5571
64710,0,4,4,2344,2344,365,951,3805
64711,0,5,5,700,1797,214,828,4140
64712,0,2,3,243,638,-59,274,822
64713,0,2,2,2102,2102,761,1431,2863
64714,0,2,2,1158,1158,852,1005,2010
64715,0,6,6,1521,1521,-151,669,4018
64716,1,1,1,0,0,0,0,0
64717,0,1,3,608,944,608,761,2283
64718,0,2,2,1035,2101,1035,1568,3136
64719,0,1,2,3988,3988,2040,3014,6028
64720,0,4,5,427,822,181,554,2771
64721,0,9,11,90,1066,-273,265,2922
64723,0,6,8,92,1096,0,437,3501
64724,0,4,5,547,1371,214,584,2922
64725,0,2,2,1249,2222,1249,1735,3471
64726,0,3,3,365,365,-59,223,671
64727,0,6,6,92,485,92,279,1675
64728,0,5,5,851,1036,791,870,4352
64729,0,1,2,6056,6056,-243,2906,5813
64730,0,16,19,1492,1614,-273,623,11841
64731,0,9,11,730,1674,-243,575,6331
64732,0,4,5,122,1949,-273,645,3228
64733,0,2,4,1277,1492,0,730,2922
64734,0,2,2,273,273,184,228,457
64735,0,3,3,2222,2222,122,1299,3897
64736,0,1,1,1675,1675,1675,1675,1675
64737,0,1,2,2131,2405,2131,2268,4536
64738,0,2,3,610,2497,610,1288,3866
64739,0,1,1,1553,1553,1553,1553,1553
64740,1,1,2,91,91,-334,-121,-243
64741,0,1,1,2313,2313,2313,2313,2313
